user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI
656,2025-05-16 04:57:24,Tablet,Canada,55+,Male,A7056,Image,Health,Young Adults,0.03150556398814702,0.0633,Liked,34,1.22,0.03150556398814702,0.0633,0.16
881,2025-01-30 10:15:48,Mobile,Germany,35-44,Male,A4865,Video,Travel,Travel Lovers,0.06279140849316991,0.1344,Liked,16,0.61,0.06279140849316991,0.1344,1.38
276,2025-05-16 12:52:53,Tablet,Canada,35-44,Male,A7533,Text,Automotive,Fitness Lovers,0.11831562956991037,0.1084,Ignored,48,0.78,0.11831562956991037,0.1084,1.64
585,2025-05-07 00:21:08,Mobile,Germany,45-54,Male,A1265,Video,Electronics,Fitness Lovers,0.04261663689446674,0.1057,Commented,60,1.41,0.04261663689446674,0.1057,0.32
593,2025-11-07 20:04:50,Mobile,India,35-44,Male,A8852,Image,Fashion,Fitness Lovers,0.1346895878556023,0.053,Commented,38,0.65,0.1346895878556023,0.053,1.1
402,2025-09-18 13:41:57,Tablet,UK,55+,Female,A1946,Text,Fashion,Tech Enthusiasts,0.11456147512483633,0.0946,Commented,57,1.18,0.11456147512483633,0.0946,0.92
438,2025-02-13 19:59:50,Desktop,India,35-44,Male,A8349,Video,Fashion,Family Oriented,0.14954261700118482,0.1033,Liked,47,1.22,0.14954261700118482,0.1033,1.27
647,2025-05-31 05:06:49,Mobile,UK,18-24,Female,A7296,Text,Fashion,Fitness Lovers,0.09605615625354347,0.0306,Ignored,42,0.69,0.09605615625354347,0.0306,0.43
745,2025-01-01 12:43:59,Desktop,India,45-54,Male,A2620,Text,Electronics,Fitness Lovers,0.0395282164355131,0.0374,Commented,60,0.87,0.0395282164355131,0.0374,0.17
439,2025-05-03 03:39:40,Mobile,UK,35-44,Female,A2031,Video,Automotive,Family Oriented,0.10836796409048625,0.067,Commented,11,0.22,0.10836796409048625,0.067,3.3
440,2025-01-21 19:03:00,Mobile,USA,25-34,Male,A3975,Text,Automotive,Fitness Lovers,0.09960792710133157,0.1086,Shared,57,0.2,0.09960792710133157,0.1086,5.41
224,2025-01-07 20:49:27,Mobile,India,45-54,Female,A8988,Image,Health,Tech Enthusiasts,0.10161012480829047,0.1333,Liked,30,0.71,0.10161012480829047,0.1333,1.91
653,2025-01-05 05:32:40,Desktop,Canada,25-34,Male,A6743,Video,Health,Young Adults,0.11629817963917287,0.0471,Liked,14,1.18,0.11629817963917287,0.0471,0.46
575,2025-09-03 17:04:31,Mobile,USA,55+,Male,A1313,Image,Health,Travel Lovers,0.03977120360214338,0.0584,Commented,27,1.04,0.03977120360214338,0.0584,0.22
267,2025-05-08 14:04:08,Mobile,India,18-24,Female,A6061,Image,Health,Tech Enthusiasts,0.038011044548206974,0.1418,Commented,34,0.94,0.038011044548206974,0.1418,0.57
765,2025-05-08 01:28:42,Desktop,Germany,55+,Female,A2442,Text,Travel,Family Oriented,0.07952082497074467,0.0329,Shared,37,1.05,0.07952082497074467,0.0329,0.25
151,2025-05-26 16:39:38,Desktop,Canada,45-54,Male,A9247,Text,Automotive,Family Oriented,0.07901157145403992,0.0709,Ignored,12,0.86,0.07901157145403992,0.0709,0.65
267,2025-04-26 15:49:04,Desktop,Germany,18-24,Male,A7710,Video,Fashion,Young Adults,0.10799885433085699,0.0803,Liked,51,0.18,0.10799885433085699,0.0803,4.82
530,2025-01-11 21:17:18,Desktop,USA,55+,Female,A5811,Text,Automotive,Young Adults,0.03117850183838461,0.0859,Liked,34,1.39,0.03117850183838461,0.0859,0.19
999,2025-10-16 13:04:34,Tablet,UK,55+,Male,A4989,Image,Health,Fitness Lovers,0.0438302338676802,0.0143,Shared,14,1.24,0.0438302338676802,0.0143,0.05
816,2025-06-30 11:43:41,Mobile,Germany,55+,Female,A8780,Text,Travel,Fitness Lovers,0.026202730362896963,0.0854,Shared,43,0.29,0.026202730362896963,0.0854,0.77
361,2025-06-21 13:45:52,Desktop,India,45-54,Male,A4656,Image,Travel,Travel Lovers,0.03159987393141313,0.0163,Liked,13,0.64,0.03159987393141313,0.0163,0.08
780,2025-07-10 17:17:57,Tablet,India,45-54,Female,A5978,Image,Automotive,Tech Enthusiasts,0.053632186389270683,0.1486,Liked,13,1.4,0.053632186389270683,0.1486,0.57
283,2025-07-05 19:03:13,Tablet,UK,45-54,Female,A1728,Text,Electronics,Tech Enthusiasts,0.12356778338683085,0.0555,Commented,42,1.28,0.12356778338683085,0.0555,0.54
828,2025-03-04 14:32:33,Tablet,UK,25-34,Male,A1586,Image,Health,Family Oriented,0.13659395691228052,0.0497,Liked,51,1.04,0.13659395691228052,0.0497,0.65
669,2025-10-04 22:43:33,Desktop,Germany,25-34,Male,A4849,Image,Health,Young Adults,0.14998740361119509,0.1083,Commented,21,0.61,0.14998740361119509,0.1083,2.66
639,2025-04-20 11:13:50,Mobile,Germany,35-44,Male,A2631,Video,Fashion,Tech Enthusiasts,0.1061298486711941,0.0688,Liked,49,0.73,0.1061298486711941,0.0688,1.0
172,2025-06-27 20:37:42,Mobile,Germany,25-34,Male,A5966,Image,Electronics,Family Oriented,0.12732941626108135,0.1103,Ignored,45,0.84,0.12732941626108135,0.1103,1.67
334,2025-05-28 05:41:57,Mobile,Germany,25-34,Female,A2687,Text,Travel,Travel Lovers,0.12603884558435724,0.1452,Liked,56,1.35,0.12603884558435724,0.1452,1.36
644,2025-10-06 22:51:47,Tablet,India,35-44,Male,A1879,Video,Travel,Travel Lovers,0.09792090665090886,0.126,Commented,32,0.65,0.09792090665090886,0.126,1.9
610,2025-05-26 04:58:53,Mobile,Germany,18-24,Male,A7943,Text,Electronics,Young Adults,0.11731164143773841,0.0993,Shared,14,0.54,0.11731164143773841,0.0993,2.16
707,2025-05-20 12:59:04,Mobile,India,45-54,Male,A9515,Image,Fashion,Family Oriented,0.06317924816273254,0.0768,Shared,58,0.26,0.06317924816273254,0.0768,1.87
863,2025-10-19 16:17:02,Tablet,USA,55+,Male,A9273,Image,Electronics,Fitness Lovers,0.14797259494852938,0.0834,Ignored,33,1.0,0.14797259494852938,0.0834,1.23
974,2025-02-18 03:43:21,Desktop,Germany,35-44,Female,A1693,Video,Electronics,Tech Enthusiasts,0.11408599814445874,0.0701,Shared,31,1.2,0.11408599814445874,0.0701,0.67
892,2025-12-06 14:03:11,Mobile,Canada,45-54,Male,A7058,Text,Fashion,Tech Enthusiasts,0.06442416611464706,0.014,Liked,26,0.66,0.06442416611464706,0.014,0.14
917,2025-09-04 17:54:34,Tablet,Germany,18-24,Male,A7083,Text,Fashion,Travel Lovers,0.1157939979951014,0.1429,Shared,38,1.38,0.1157939979951014,0.1429,1.2
942,2025-07-28 14:45:43,Desktop,India,45-54,Male,A2372,Video,Travel,Family Oriented,0.07997559007212826,0.0128,Shared,49,1.33,0.07997559007212826,0.0128,0.08
207,2025-11-04 19:35:58,Mobile,USA,18-24,Male,A3800,Image,Fashion,Tech Enthusiasts,0.056257784747444174,0.0709,Shared,20,0.87,0.056257784747444174,0.0709,0.46
278,2025-08-26 00:42:32,Desktop,USA,45-54,Female,A2761,Text,Electronics,Travel Lovers,0.05702281549746921,0.0784,Liked,29,0.23,0.05702281549746921,0.0784,1.94
894,2025-03-03 21:10:52,Mobile,UK,25-34,Male,A5437,Video,Fashion,Young Adults,0.08487477112864558,0.0284,Liked,26,1.23,0.08487477112864558,0.0284,0.2
955,2025-09-15 04:18:27,Mobile,UK,45-54,Female,A3690,Video,Automotive,Travel Lovers,0.06220801561160168,0.0404,Shared,53,0.55,0.06220801561160168,0.0404,0.46
196,2025-12-18 06:49:46,Desktop,UK,25-34,Female,A7420,Image,Travel,Travel Lovers,0.05901808072479106,0.0822,Ignored,49,0.31,0.05901808072479106,0.0822,1.56
700,2025-10-22 00:31:21,Mobile,USA,55+,Male,A1929,Text,Automotive,Travel Lovers,0.0648477386247189,0.0925,Liked,48,0.48,0.0648477386247189,0.0925,1.25
376,2025-06-17 01:36:05,Desktop,UK,25-34,Female,A1941,Text,Fashion,Fitness Lovers,0.01264521257337742,0.1138,Shared,58,0.99,0.01264521257337742,0.1138,0.15
605,2025-04-15 05:07:46,Mobile,Germany,45-54,Female,A9011,Video,Travel,Tech Enthusiasts,0.04875405731335412,0.1386,Commented,52,0.44,0.04875405731335412,0.1386,1.54
429,2025-08-03 10:47:43,Mobile,India,25-34,Male,A5030,Text,Electronics,Fitness Lovers,0.118581740961174,0.058,Liked,29,0.43,0.118581740961174,0.058,1.6
167,2025-07-06 04:26:12,Tablet,Germany,18-24,Male,A2323,Text,Electronics,Travel Lovers,0.13453483415932177,0.0218,Ignored,39,0.87,0.13453483415932177,0.0218,0.34
615,2025-09-11 17:29:40,Desktop,India,18-24,Male,A7038,Video,Electronics,Fitness Lovers,0.052677956815053294,0.0556,Shared,20,0.6,0.052677956815053294,0.0556,0.49
937,2025-03-05 02:55:04,Mobile,India,55+,Male,A9326,Video,Fashion,Fitness Lovers,0.06143360564506031,0.0691,Commented,12,0.41,0.06143360564506031,0.0691,1.04
653,2025-05-27 10:56:22,Tablet,India,35-44,Male,A7144,Video,Travel,Young Adults,0.042479009244517994,0.1178,Shared,32,0.91,0.042479009244517994,0.1178,0.55
516,2025-04-08 19:56:38,Tablet,Germany,35-44,Male,A4632,Image,Automotive,Family Oriented,0.13830077311593228,0.1368,Commented,28,1.41,0.13830077311593228,0.1368,1.34
769,2025-02-21 12:32:20,Tablet,Canada,45-54,Female,A7312,Text,Travel,Family Oriented,0.14776255242792843,0.0498,Commented,44,0.5,0.14776255242792843,0.0498,1.47
872,2025-11-21 03:26:13,Desktop,USA,55+,Male,A2470,Video,Fashion,Travel Lovers,0.07264140866303433,0.0942,Commented,54,1.39,0.07264140866303433,0.0942,0.49
308,2025-06-08 13:08:27,Tablet,UK,35-44,Female,A4436,Video,Automotive,Young Adults,0.0623073564819643,0.0713,Commented,33,1.04,0.0623073564819643,0.0713,0.43
785,2025-01-23 18:52:03,Desktop,India,45-54,Female,A2958,Image,Travel,Family Oriented,0.05050760197956164,0.1459,Commented,47,1.43,0.05050760197956164,0.1459,0.52
273,2025-10-31 22:55:38,Tablet,UK,55+,Female,A4711,Text,Electronics,Tech Enthusiasts,0.11068153770884838,0.0681,Shared,24,0.61,0.11068153770884838,0.0681,1.24
810,2025-11-13 20:51:05,Mobile,UK,45-54,Female,A4700,Image,Electronics,Travel Lovers,0.14640547695102976,0.0667,Commented,47,0.97,0.14640547695102976,0.0667,1.01
142,2025-09-01 20:00:40,Tablet,UK,45-54,Female,A8944,Image,Fashion,Young Adults,0.11534604471804137,0.076,Commented,23,0.42,0.11534604471804137,0.076,2.09
486,2025-03-28 22:23:36,Mobile,Germany,35-44,Female,A3859,Video,Health,Young Adults,0.1305758792600044,0.0542,Ignored,59,0.96,0.1305758792600044,0.0542,0.74
422,2025-10-22 19:24:57,Tablet,India,55+,Female,A1858,Video,Fashion,Young Adults,0.11623577528215842,0.1262,Commented,23,1.18,0.11623577528215842,0.1262,1.24
495,2025-01-23 04:51:53,Mobile,Germany,25-34,Male,A7534,Image,Travel,Fitness Lovers,0.032365857789722265,0.0281,Liked,23,0.25,0.032365857789722265,0.0281,0.36
357,2025-03-17 03:45:19,Mobile,USA,55+,Male,A4638,Image,Fashion,Fitness Lovers,0.10648667884900796,0.1046,Commented,34,0.83,0.10648667884900796,0.1046,1.34
598,2025-08-10 19:55:43,Tablet,USA,18-24,Female,A6220,Text,Electronics,Fitness Lovers,0.0796030675647273,0.127,Ignored,40,1.4,0.0796030675647273,0.127,0.72
698,2025-10-01 08:07:35,Mobile,USA,35-44,Male,A7585,Image,Automotive,Young Adults,0.0933620277942091,0.0818,Shared,26,1.02,0.0933620277942091,0.0818,0.75
744,2025-10-06 20:39:52,Tablet,India,18-24,Female,A1891,Text,Travel,Fitness Lovers,0.13036624827919946,0.0271,Shared,49,0.35,0.13036624827919946,0.0271,1.01
549,2025-05-31 03:31:17,Desktop,India,35-44,Male,A6837,Image,Travel,Travel Lovers,0.02216356774574864,0.0933,Shared,59,1.44,0.02216356774574864,0.0933,0.14
853,2025-05-09 15:31:25,Tablet,UK,18-24,Male,A4190,Video,Travel,Travel Lovers,0.08366156749321625,0.0637,Ignored,42,1.45,0.08366156749321625,0.0637,0.37
151,2025-10-30 20:40:37,Desktop,USA,18-24,Male,A4821,Text,Health,Young Adults,0.12464810538904071,0.0841,Ignored,17,1.19,0.12464810538904071,0.0841,0.88
129,2025-02-01 06:03:42,Tablet,India,18-24,Female,A6121,Text,Automotive,Fitness Lovers,0.03928762934096552,0.0485,Shared,42,0.52,0.03928762934096552,0.0485,0.37
635,2025-12-07 04:37:19,Tablet,India,35-44,Male,A7772,Text,Fashion,Fitness Lovers,0.09595719393681627,0.0185,Commented,52,0.63,0.09595719393681627,0.0185,0.28
868,2025-05-15 17:21:04,Desktop,Canada,25-34,Female,A8510,Image,Health,Family Oriented,0.03791323494420018,0.0747,Ignored,47,0.61,0.03791323494420018,0.0747,0.46
851,2025-09-18 02:16:24,Mobile,India,55+,Female,A3784,Video,Electronics,Travel Lovers,0.04555541823557567,0.096,Shared,34,1.26,0.04555541823557567,0.096,0.35
305,2025-11-27 15:52:41,Desktop,Canada,35-44,Female,A5427,Image,Travel,Family Oriented,0.09169708281640608,0.0103,Commented,18,0.74,0.09169708281640608,0.0103,0.13
592,2025-11-04 12:34:23,Mobile,Germany,45-54,Male,A2214,Video,Health,Fitness Lovers,0.05309925166683727,0.141,Shared,51,0.26,0.05309925166683727,0.141,2.88
668,2025-01-31 06:45:07,Mobile,India,45-54,Male,A2086,Image,Automotive,Young Adults,0.022020259228045652,0.1066,Liked,40,0.39,0.022020259228045652,0.1066,0.6
800,2025-06-17 10:40:39,Tablet,UK,18-24,Male,A2512,Video,Electronics,Tech Enthusiasts,0.04410763905686336,0.1181,Ignored,27,1.47,0.04410763905686336,0.1181,0.35
389,2025-04-24 23:10:16,Tablet,Germany,25-34,Male,A1252,Text,Travel,Young Adults,0.0902660937377557,0.0589,Shared,20,1.23,0.0902660937377557,0.0589,0.43
500,2025-05-05 18:50:52,Mobile,Germany,35-44,Female,A5709,Video,Fashion,Travel Lovers,0.14875982537127888,0.1217,Liked,54,1.04,0.14875982537127888,0.1217,1.74
638,2025-11-30 14:51:05,Tablet,USA,45-54,Male,A6560,Text,Automotive,Fitness Lovers,0.08611014675626505,0.0318,Ignored,51,0.24,0.08611014675626505,0.0318,1.14
728,2025-09-25 02:53:44,Mobile,Germany,45-54,Female,A3421,Image,Health,Tech Enthusiasts,0.028730927721112978,0.0683,Commented,14,0.34,0.028730927721112978,0.0683,0.58
301,2025-05-13 12:06:25,Desktop,Germany,45-54,Female,A5076,Text,Fashion,Tech Enthusiasts,0.07573620699799286,0.0462,Ignored,29,0.66,0.07573620699799286,0.0462,0.53
178,2025-09-21 14:44:31,Mobile,USA,55+,Female,A4852,Video,Health,Travel Lovers,0.07659057346377143,0.0957,Commented,11,1.18,0.07659057346377143,0.0957,0.62
586,2025-06-22 02:46:52,Mobile,Canada,18-24,Male,A7176,Image,Fashion,Young Adults,0.14300559153302372,0.0884,Shared,54,0.42,0.14300559153302372,0.0884,3.01
899,2025-09-30 07:43:32,Mobile,USA,35-44,Female,A5572,Video,Fashion,Tech Enthusiasts,0.06872217575917011,0.1017,Liked,60,1.44,0.06872217575917011,0.1017,0.49
812,2025-01-16 06:40:56,Desktop,Germany,45-54,Female,A8859,Text,Electronics,Young Adults,0.03074891234409282,0.1124,Liked,19,0.82,0.03074891234409282,0.1124,0.42
491,2025-09-25 07:41:03,Tablet,USA,55+,Female,A5980,Text,Health,Young Adults,0.05797231211563846,0.0947,Liked,20,0.94,0.05797231211563846,0.0947,0.58
393,2025-05-02 05:31:59,Desktop,USA,18-24,Male,A8272,Video,Automotive,Travel Lovers,0.06035947745101657,0.0332,Shared,58,1.2,0.06035947745101657,0.0332,0.17
376,2025-09-15 01:29:54,Tablet,UK,18-24,Male,A9236,Image,Travel,Fitness Lovers,0.025437980418634487,0.0837,Shared,24,1.13,0.025437980418634487,0.0837,0.19
448,2025-08-05 17:08:33,Desktop,Germany,35-44,Female,A7778,Text,Electronics,Fitness Lovers,0.04028198198365426,0.0688,Commented,29,1.45,0.04028198198365426,0.0688,0.19
433,2025-05-16 04:48:26,Desktop,India,18-24,Female,A7388,Image,Electronics,Family Oriented,0.05857739043022189,0.122,Shared,57,0.25,0.05857739043022189,0.122,2.86
442,2025-09-01 05:41:51,Desktop,Canada,35-44,Male,A5310,Video,Electronics,Family Oriented,0.02628304967792406,0.0721,Commented,22,0.85,0.02628304967792406,0.0721,0.22
798,2025-09-07 10:11:18,Mobile,Germany,35-44,Female,A2039,Image,Fashion,Travel Lovers,0.11453169771744955,0.0342,Ignored,23,0.98,0.11453169771744955,0.0342,0.4
658,2025-07-21 14:15:13,Mobile,UK,35-44,Male,A5198,Video,Travel,Family Oriented,0.03526423584644969,0.0325,Commented,13,0.64,0.03526423584644969,0.0325,0.18
556,2025-11-08 12:56:18,Desktop,USA,18-24,Male,A9931,Text,Travel,Young Adults,0.01983315453472918,0.1172,Liked,53,1.16,0.01983315453472918,0.1172,0.2
112,2025-09-17 05:38:46,Desktop,UK,35-44,Female,A6822,Image,Health,Young Adults,0.024636151343466327,0.083,Shared,60,1.08,0.024636151343466327,0.083,0.19
579,2025-12-02 20:24:49,Mobile,India,55+,Female,A4585,Text,Health,Fitness Lovers,0.0843098985598622,0.059,Ignored,54,1.1,0.0843098985598622,0.059,0.45
592,2025-08-24 22:17:19,Mobile,Germany,18-24,Female,A6747,Video,Fashion,Family Oriented,0.03047837137962746,0.0921,Ignored,41,0.22,0.03047837137962746,0.0921,1.28
824,2025-09-22 10:17:34,Mobile,Canada,35-44,Male,A9297,Image,Travel,Young Adults,0.1496895509235147,0.0837,Liked,17,0.2,0.1496895509235147,0.0837,6.26
718,2025-03-30 07:53:59,Tablet,Germany,18-24,Female,A8653,Video,Travel,Travel Lovers,0.107246827785138,0.0729,Ignored,24,1.46,0.107246827785138,0.0729,0.54
946,2025-10-21 09:31:31,Desktop,India,55+,Male,A9771,Text,Travel,Tech Enthusiasts,0.11414266969817827,0.0679,Commented,51,0.65,0.11414266969817827,0.0679,1.19
632,2025-03-20 18:45:20,Mobile,India,35-44,Male,A7560,Video,Health,Family Oriented,0.12989455464600963,0.1323,Ignored,42,1.06,0.12989455464600963,0.1323,1.62
267,2025-10-14 19:40:52,Desktop,Canada,35-44,Female,A8446,Text,Fashion,Tech Enthusiasts,0.05737938948002381,0.1084,Commented,43,0.36,0.05737938948002381,0.1084,1.73
330,2025-06-26 18:21:53,Mobile,India,55+,Male,A1544,Text,Automotive,Young Adults,0.08685939712372323,0.107,Commented,36,0.54,0.08685939712372323,0.107,1.72
537,2025-07-12 08:26:38,Tablet,USA,55+,Male,A8146,Text,Electronics,Family Oriented,0.021834878497118137,0.1257,Shared,50,0.83,0.021834878497118137,0.1257,0.33
542,2025-10-02 20:22:25,Mobile,Germany,45-54,Female,A3251,Text,Travel,Young Adults,0.12661510305338297,0.0218,Shared,37,0.53,0.12661510305338297,0.0218,0.52
174,2025-03-15 22:40:09,Desktop,Germany,18-24,Female,A8782,Text,Automotive,Family Oriented,0.09569628795368175,0.068,Ignored,24,1.2,0.09569628795368175,0.068,0.54
826,2025-08-08 15:28:11,Mobile,Canada,25-34,Male,A8010,Text,Fashion,Fitness Lovers,0.08138321151562794,0.1118,Shared,56,0.33,0.08138321151562794,0.1118,2.76
715,2025-05-19 18:06:50,Desktop,UK,45-54,Female,A7260,Image,Travel,Travel Lovers,0.044409807506941096,0.1025,Liked,38,0.98,0.044409807506941096,0.1025,0.46
829,2025-10-17 16:56:24,Desktop,Canada,25-34,Male,A3768,Image,Electronics,Young Adults,0.022241891229892154,0.0155,Ignored,15,1.08,0.022241891229892154,0.0155,0.03
948,2025-04-10 23:02:05,Desktop,USA,55+,Female,A4486,Image,Electronics,Fitness Lovers,0.11976963641833968,0.1082,Liked,19,0.12,0.11976963641833968,0.1082,10.8
736,2025-12-04 11:50:13,Mobile,Canada,55+,Male,A5663,Text,Electronics,Travel Lovers,0.055709681734692935,0.0678,Liked,57,0.8,0.055709681734692935,0.0678,0.47
710,2025-02-24 22:56:21,Mobile,India,45-54,Female,A9360,Text,Automotive,Family Oriented,0.08124241002371463,0.0944,Liked,19,0.82,0.08124241002371463,0.0944,0.94
836,2025-10-09 12:51:06,Desktop,Canada,45-54,Female,A5205,Video,Travel,Tech Enthusiasts,0.059669278196856704,0.0913,Liked,38,1.22,0.059669278196856704,0.0913,0.45
419,2025-04-15 04:09:49,Mobile,UK,45-54,Female,A2828,Text,Travel,Travel Lovers,0.06438011592275786,0.0875,Shared,48,1.41,0.06438011592275786,0.0875,0.4
799,2025-11-04 11:50:03,Mobile,Germany,45-54,Female,A3772,Image,Fashion,Young Adults,0.021534942955767016,0.136,Shared,40,1.2,0.021534942955767016,0.136,0.24
837,2025-07-10 03:51:29,Desktop,Canada,18-24,Male,A7535,Video,Travel,Family Oriented,0.06189009803104679,0.0433,Commented,53,0.61,0.06189009803104679,0.0433,0.44
237,2025-03-30 09:16:00,Desktop,UK,55+,Male,A9451,Video,Fashion,Tech Enthusiasts,0.09982759394468792,0.0904,Liked,43,0.96,0.09982759394468792,0.0904,0.94
142,2025-10-08 02:43:16,Mobile,Canada,45-54,Male,A5458,Text,Health,Family Oriented,0.1157446695790959,0.0575,Liked,25,1.02,0.1157446695790959,0.0575,0.65
479,2025-05-21 05:47:32,Tablet,Germany,55+,Male,A8054,Image,Automotive,Family Oriented,0.09194951481890197,0.0246,Liked,21,1.02,0.09194951481890197,0.0246,0.22
985,2025-06-29 02:49:28,Desktop,India,25-34,Female,A3304,Image,Automotive,Travel Lovers,0.038657008234013836,0.0508,Ignored,47,0.35,0.038657008234013836,0.0508,0.56
131,2025-08-05 20:07:15,Tablet,UK,45-54,Male,A7646,Text,Travel,Travel Lovers,0.14938427720402916,0.0401,Ignored,56,0.45,0.14938427720402916,0.0401,1.33
835,2025-08-09 16:30:51,Mobile,India,55+,Male,A3647,Image,Electronics,Tech Enthusiasts,0.12455131820661706,0.1495,Ignored,47,0.27,0.12455131820661706,0.1495,6.9
621,2025-08-31 09:51:22,Tablet,USA,55+,Male,A6566,Image,Electronics,Family Oriented,0.13742569312581637,0.0752,Liked,52,0.94,0.13742569312581637,0.0752,1.1
361,2025-02-05 01:48:32,Tablet,Canada,25-34,Male,A3665,Video,Travel,Fitness Lovers,0.07705599900489331,0.1166,Shared,38,0.73,0.07705599900489331,0.1166,1.23
411,2025-05-15 10:23:25,Mobile,USA,45-54,Male,A6094,Image,Travel,Tech Enthusiasts,0.05678487314653614,0.1193,Shared,59,0.26,0.05678487314653614,0.1193,2.61
113,2025-08-20 20:47:47,Mobile,USA,45-54,Female,A6234,Text,Electronics,Travel Lovers,0.09618075748285505,0.1278,Liked,36,1.12,0.09618075748285505,0.1278,1.1
234,2025-11-16 21:27:42,Tablet,India,25-34,Male,A7556,Video,Travel,Travel Lovers,0.04799635158905089,0.0535,Liked,16,0.54,0.04799635158905089,0.0535,0.48
489,2025-09-11 09:58:15,Tablet,Germany,18-24,Female,A4560,Video,Electronics,Tech Enthusiasts,0.1123365643585821,0.0606,Shared,31,1.38,0.1123365643585821,0.0606,0.49
885,2025-05-25 07:26:22,Desktop,USA,45-54,Female,A9819,Image,Automotive,Young Adults,0.010279897278364824,0.1258,Ignored,33,0.42,0.010279897278364824,0.1258,0.31
287,2025-04-07 15:13:20,Desktop,UK,18-24,Female,A7104,Image,Travel,Family Oriented,0.028962653134136304,0.1124,Commented,46,0.27,0.028962653134136304,0.1124,1.21
544,2025-08-19 10:31:10,Desktop,UK,55+,Female,A6412,Video,Health,Tech Enthusiasts,0.08081627252362476,0.0828,Ignored,46,0.19,0.08081627252362476,0.0828,3.52
278,2025-09-10 11:13:36,Tablet,Germany,35-44,Female,A3639,Image,Health,Travel Lovers,0.11720233906665765,0.0214,Shared,10,1.12,0.11720233906665765,0.0214,0.22
349,2025-03-14 04:05:53,Mobile,Germany,35-44,Female,A5651,Video,Electronics,Tech Enthusiasts,0.11489239286881192,0.0394,Ignored,15,1.29,0.11489239286881192,0.0394,0.35
210,2025-04-02 11:52:20,Desktop,Germany,55+,Male,A8231,Image,Electronics,Fitness Lovers,0.07447321043409019,0.0753,Shared,45,0.85,0.07447321043409019,0.0753,0.66
285,2025-01-16 11:52:29,Mobile,USA,55+,Female,A7412,Image,Automotive,Travel Lovers,0.05646060669236632,0.0395,Liked,20,1.08,0.05646060669236632,0.0395,0.21
368,2025-02-21 10:30:53,Desktop,Germany,45-54,Female,A3734,Text,Health,Travel Lovers,0.10870605148577224,0.075,Commented,40,0.55,0.10870605148577224,0.075,1.48
913,2025-08-08 23:16:29,Mobile,Germany,25-34,Female,A6774,Image,Travel,Tech Enthusiasts,0.047206019686296515,0.0216,Liked,51,0.75,0.047206019686296515,0.0216,0.14
111,2025-12-20 11:51:52,Mobile,UK,55+,Male,A2545,Image,Fashion,Tech Enthusiasts,0.12836380376220205,0.0155,Commented,23,1.21,0.12836380376220205,0.0155,0.16
329,2025-02-20 03:31:37,Desktop,Canada,18-24,Male,A9133,Text,Electronics,Tech Enthusiasts,0.11964153478678329,0.0947,Commented,57,0.91,0.11964153478678329,0.0947,1.25
129,2025-09-07 00:08:44,Tablet,Germany,55+,Male,A6865,Text,Electronics,Young Adults,0.08763125614674377,0.1029,Liked,23,0.28,0.08763125614674377,0.1029,3.22
524,2025-08-23 15:00:34,Mobile,India,25-34,Male,A8693,Text,Fashion,Young Adults,0.025763316452318344,0.0174,Ignored,29,0.16,0.025763316452318344,0.0174,0.28
194,2025-11-25 00:41:07,Mobile,USA,45-54,Male,A2286,Text,Travel,Young Adults,0.06701415614519446,0.0612,Ignored,43,0.81,0.06701415614519446,0.0612,0.51
143,2025-11-11 07:18:47,Desktop,Germany,45-54,Male,A6503,Video,Fashion,Fitness Lovers,0.011579617417924189,0.1169,Ignored,60,0.38,0.011579617417924189,0.1169,0.36
915,2025-05-12 13:44:02,Mobile,Germany,18-24,Female,A6661,Text,Health,Tech Enthusiasts,0.051083451415975284,0.0887,Shared,40,1.39,0.051083451415975284,0.0887,0.33
112,2025-01-01 12:46:55,Desktop,India,25-34,Male,A3355,Video,Fashion,Young Adults,0.12357477765696151,0.0812,Shared,37,0.68,0.12357477765696151,0.0812,1.48
163,2025-04-08 05:59:21,Mobile,USA,18-24,Male,A8876,Video,Electronics,Travel Lovers,0.046480053635637376,0.0518,Commented,23,0.78,0.046480053635637376,0.0518,0.31
380,2025-05-22 09:41:53,Tablet,Germany,35-44,Female,A4314,Text,Automotive,Family Oriented,0.12393956815742178,0.0433,Commented,35,0.47,0.12393956815742178,0.0433,1.14
479,2025-09-15 03:06:24,Desktop,India,55+,Male,A4981,Image,Automotive,Travel Lovers,0.14658001154218797,0.0732,Ignored,56,1.35,0.14658001154218797,0.0732,0.79
346,2025-10-10 10:13:51,Tablet,Canada,18-24,Female,A1331,Text,Health,Young Adults,0.0574905808985433,0.0136,Ignored,42,0.89,0.0574905808985433,0.0136,0.09
121,2025-01-05 15:34:42,Desktop,Canada,18-24,Female,A7813,Image,Electronics,Family Oriented,0.06836604650454028,0.0168,Commented,56,0.96,0.06836604650454028,0.0168,0.12
734,2025-01-31 00:15:13,Mobile,USA,25-34,Male,A4177,Video,Electronics,Family Oriented,0.015491292246391217,0.1431,Liked,60,1.41,0.015491292246391217,0.1431,0.16
